"Color","Id","Weight"
4e63b0789e9b2c949742df9ca6bbef8b,8d2d1525bbc3c5eea7f8ce57c3860a28,6
4e63b0789e9b2c949742df9ca6bbef8b,737d93fe245513720451840b27124b6d,5
4e63b0789e9b2c949742df9ca6bbef8b,944bd6933a6f9c970be30bfa3046893b,5
4e63b0789e9b2c949742df9ca6bbef8b,fd366c19d68fecf5123f06e35cef4802,4
4e63b0789e9b2c949742df9ca6bbef8b,57370e478fd694cbacd750e264f2ff1f,3
4e63b0789e9b2c949742df9ca6bbef8b,41d148772cfc4e513878e159a85ee722,2
4e63b0789e9b2c949742df9ca6bbef8b,127df68c6f9f4acabf6572e2752bc17c,1
4e63b0789e9b2c949742df9ca6bbef8b,f76eca6875b74520b5146fe43280cce9,1
4e63b0789e9b2c949742df9ca6bbef8b,bd75564fd25ce00aa632dbe8a7c8c1c0,1
4e63b0789e9b2c949742df9ca6bbef8b,87118d8d7e3a1e723af7bd0c17ae1c58,1
bd66b0d947630ac2db90463a00b258da,cf915d0cc6d5beeda1251ccd8ae896bc,27084
6c4b08c56a9f7458c6e6dcfeba7ac495,674aedb417550f4c7285f3cfc8663220,71938
6c4b08c56a9f7458c6e6dcfeba7ac495,7e01ad26f752085c01b6c0dab3b2ae90,62878
6c4b08c56a9f7458c6e6dcfeba7ac495,7fe4e787efeada37c31d094b962216c4,41982
6c4b08c56a9f7458c6e6dcfeba7ac495,19e7cb2572cdbd1936b68a1f6813ff6d,41272
6c4b08c56a9f7458c6e6dcfeba7ac495,40e0bb3ad7a6bf7a080d4f1dc87a1086,32828
6c4b08c56a9f7458c6e6dcfeba7ac495,93b2fe11f36a541ab8eaa1726d18b271,25083
6c4b08c56a9f7458c6e6dcfeba7ac495,178fd6422597ce2e0150ad0f9b9fa37f,23638
6c4b08c56a9f7458c6e6dcfeba7ac495,0da9eb15c0e106887ff2efa33c930b53,21907
6c4b08c56a9f7458c6e6dcfeba7ac495,83e639f18bf3686b4a32852112a8d49b,21102
6c4b08c56a9f7458c6e6dcfeba7ac495,664caa6d1309b7b28c907f5579d00614,20006
6c4b08c56a9f7458c6e6dcfeba7ac495,a01ea0e8ad2914645145c9349d5ff12b,19146
6c4b08c56a9f7458c6e6dcfeba7ac495,e45ca740cae03232f60fba4d15e90126,17281
6c4b08c56a9f7458c6e6dcfeba7ac495,20c8863cb5d99b1c4610ec44a32d6de1,15111
6c4b08c56a9f7458c6e6dcfeba7ac495,91f33f49b065e452ba6b76bdc213a59a,14170
6c4b08c56a9f7458c6e6dcfeba7ac495,758d4b9ff1ab2cc98ca62f56d7722ce6,13971
6c4b08c56a9f7458c6e6dcfeba7ac495,3ffb19ea8108b84b23d24ed120617809,13036
6c4b08c56a9f7458c6e6dcfeba7ac495,c08d45ad7d6ae0f5717ede34b61d3039,12962
6c4b08c56a9f7458c6e6dcfeba7ac495,38e0c2a7e9b4aadecfdb8062214ff729,12941
6c4b08c56a9f7458c6e6dcfeba7ac495,04aacc98b71cec1e8eeebf1e9b3c4b15,12804
6c4b08c56a9f7458c6e6dcfeba7ac495,c13f2471145040db6a7ab17b93d76729,12317
6c4b08c56a9f7458c6e6dcfeba7ac495,817f80f0c10c0df6217a49e7f72a6bd7,11974
6c4b08c56a9f7458c6e6dcfeba7ac495,92ede8031d4960b0b21484a9fec22a14,11522
6c4b08c56a9f7458c6e6dcfeba7ac495,161810736ff22506c9a5d5816f1bd7e9,11475
6c4b08c56a9f7458c6e6dcfeba7ac495,2d154538e55d52b8f34dca7eb2c9176a,11223
6c4b08c56a9f7458c6e6dcfeba7ac495,d5bf9bad3e690e2fc5720762e2a7adf1,10616
6c4b08c56a9f7458c6e6dcfeba7ac495,84cdc953dc9a3db9fb572043495343a5,10322
6c4b08c56a9f7458c6e6dcfeba7ac495,8d9887416c3553fa801c9c6cfd124df0,10271
6c4b08c56a9f7458c6e6dcfeba7ac495,994fc12a82f0b4cf5d09a75550582341,10012
6c4b08c56a9f7458c6e6dcfeba7ac495,0976442a981b5a691841d1d8fcd75656,9943
6c4b08c56a9f7458c6e6dcfeba7ac495,79ca23951d4c905d2fa301d41f03668e,9867
6c4b08c56a9f7458c6e6dcfeba7ac495,ecaf37dc44abb6e5004968100125ffb5,9845
6c4b08c56a9f7458c6e6dcfeba7ac495,380c61d03cc07f53d6e7c4403c90a697,9759
6c4b08c56a9f7458c6e6dcfeba7ac495,56c7342d36b75e9ec976ce905340ac9c,9685
6c4b08c56a9f7458c6e6dcfeba7ac495,2324277da311b8547e35f893db8dfd23,9534
6c4b08c56a9f7458c6e6dcfeba7ac495,204dc11489d1177b99ab0e3b78981341,9354
6c4b08c56a9f7458c6e6dcfeba7ac495,ed143014dd1c7ba8085e11c14ba63991,9082
6c4b08c56a9f7458c6e6dcfeba7ac495,b6d284b2a32c36914296f5a42bf29294,8854
6c4b08c56a9f7458c6e6dcfeba7ac495,59664512883e1a0b9d09f0c85b630f5c,8801
6c4b08c56a9f7458c6e6dcfeba7ac495,6835f2919928f36e6ad9c05217d0e561,8769
6c4b08c56a9f7458c6e6dcfeba7ac495,6fd9d1917809c30ea16521403eeb0ca6,8412
6c4b08c56a9f7458c6e6dcfeba7ac495,40e5366c3a883a0a30ca470e4246936e,8296
6c4b08c56a9f7458c6e6dcfeba7ac495,cd74dd7332d3bcfb3934df3f4e9c1ad3,8234
6c4b08c56a9f7458c6e6dcfeba7ac495,ba78092cbb8f04eda272877229d9f857,8104
6c4b08c56a9f7458c6e6dcfeba7ac495,5becdaaea1e7c039b98257d94dbe554f,7883
6c4b08c56a9f7458c6e6dcfeba7ac495,be52809e0cb4ae64a361a77db8e2b082,7882
6c4b08c56a9f7458c6e6dcfeba7ac495,af260a88cf2854de41ddc1092dffbb61,7853
6c4b08c56a9f7458c6e6dcfeba7ac495,38914290300db91033bd130ee800b000,7802
6c4b08c56a9f7458c6e6dcfeba7ac495,50951f5657bf823fc84631568f400b31,7478
6c4b08c56a9f7458c6e6dcfeba7ac495,aef93095053c47b86ec3dbbb614bc2a4,7474
6c4b08c56a9f7458c6e6dcfeba7ac495,ec4834cca7d42f03e0bb1a2f0981f1a1,7469
6c4b08c56a9f7458c6e6dcfeba7ac495,d32c7e1309acb6080750327b56009ba8,7373
6c4b08c56a9f7458c6e6dcfeba7ac495,cd10616ca8df41123e57ae88d8085917,7290
6c4b08c56a9f7458c6e6dcfeba7ac495,b7f5920ea144b7afca70eeb2518dfeec,7263
6c4b08c56a9f7458c6e6dcfeba7ac495,d607feac2d758fceaff2eb4930acd8e0,7210
6c4b08c56a9f7458c6e6dcfeba7ac495,64eeb6d4b104314829143517108140b7,7173
6c4b08c56a9f7458c6e6dcfeba7ac495,ee5bd9102d60c4b8d4bd6c2e2047e35b,7074
6c4b08c56a9f7458c6e6dcfeba7ac495,86a235d20d4fe0a0518b31448fbe14c0,7039
6c4b08c56a9f7458c6e6dcfeba7ac495,b4ff8a54ef755c0421997edda33709ac,7020
6c4b08c56a9f7458c6e6dcfeba7ac495,341610349fcf20557b2898d053c0457e,7003
6c4b08c56a9f7458c6e6dcfeba7ac495,ef08258e9eef9113ea4696c747562407,6992
6c4b08c56a9f7458c6e6dcfeba7ac495,18eaa948fac8cd899bcd9d18b8af3e43,6933
6c4b08c56a9f7458c6e6dcfeba7ac495,91853f1741c7dd7179151771c5904b03,6911
6c4b08c56a9f7458c6e6dcfeba7ac495,8ecec7c2e9a7469945dbbcd2f0d6e80e,6822
6c4b08c56a9f7458c6e6dcfeba7ac495,8b143ec5951c95bb63f8814ac84ff9b9,6788
6c4b08c56a9f7458c6e6dcfeba7ac495,6c8fe319c9e0cd50849989cdb45549f4,6652
6c4b08c56a9f7458c6e6dcfeba7ac495,39a82c0f49feabfcbfbe0d5480d078a4,6588
6c4b08c56a9f7458c6e6dcfeba7ac495,acbd6494fcdd133c065244140fda014d,6523
6c4b08c56a9f7458c6e6dcfeba7ac495,77264f82b786b678caddbac3616d04be,6508
6c4b08c56a9f7458c6e6dcfeba7ac495,03c0e2445993b370695ecce059b8a0af,6458
6c4b08c56a9f7458c6e6dcfeba7ac495,a79e25fe9c5eef1296089dd3f86203f0,6392
6c4b08c56a9f7458c6e6dcfeba7ac495,d9ed533344d5e605a5e4adf0cf50f16a,6390
6c4b08c56a9f7458c6e6dcfeba7ac495,db3ca7d21e6680465f466c629f834753,6258
6c4b08c56a9f7458c6e6dcfeba7ac495,ddd5d9f81c33e628aa3f2e0e7ce84f5d,6157
6c4b08c56a9f7458c6e6dcfeba7ac495,7fd1e89b1dc10eb3d8c736850c81821d,5975
6c4b08c56a9f7458c6e6dcfeba7ac495,20966010e1a60f85f747217a52fc9beb,5898
6c4b08c56a9f7458c6e6dcfeba7ac495,6ce574127a75c41426a1ecfadfa60bac,5846
6c4b08c56a9f7458c6e6dcfeba7ac495,62abe489deca4da248d94ee13fbc7e13,5782
6c4b08c56a9f7458c6e6dcfeba7ac495,ddb05c75f191427e8bf4ff357d6fe56a,5748
6c4b08c56a9f7458c6e6dcfeba7ac495,a8f494d9427655ef439a6cb968224fb2,5720
6c4b08c56a9f7458c6e6dcfeba7ac495,8afe52b11efcc7679bc50f122a71b7da,5689
6c4b08c56a9f7458c6e6dcfeba7ac495,d1831bd89790d3686d41359db4524217,5649
6c4b08c56a9f7458c6e6dcfeba7ac495,7acdbb41a955735d4af1fcfb94783c78,5648
6c4b08c56a9f7458c6e6dcfeba7ac495,68be553528a890d4fea7e15ae6ea825e,5539
6c4b08c56a9f7458c6e6dcfeba7ac495,fa7689bd656d7ef46737593582cd7bd6,5497
6c4b08c56a9f7458c6e6dcfeba7ac495,5495966121c0ce253798f1e24e6d81a2,5481
6c4b08c56a9f7458c6e6dcfeba7ac495,7ddd9934be4c082bf0b70315fc3b3a63,5461
6c4b08c56a9f7458c6e6dcfeba7ac495,683abe2be277b9b8677208b58163131a,5388
6c4b08c56a9f7458c6e6dcfeba7ac495,0459755762839a1a251a07b0e0111526,5366
6c4b08c56a9f7458c6e6dcfeba7ac495,511a58ff5a2516d8436a4d59f7617b18,5341
6c4b08c56a9f7458c6e6dcfeba7ac495,ffc9a0aa049878c6150a843a43915f12,5323
6c4b08c56a9f7458c6e6dcfeba7ac495,ef09a8953b9d6a1c050307f066552657,5220
6c4b08c56a9f7458c6e6dcfeba7ac495,dd55f80537ce24d0136ddc5ab1d3b041,5220
6c4b08c56a9f7458c6e6dcfeba7ac495,74468b81f000ab0fdae248f9c65f5951,5199
6c4b08c56a9f7458c6e6dcfeba7ac495,0c3ddb88117176432d1df6b36a37ec3b,5196
6c4b08c56a9f7458c6e6dcfeba7ac495,3dead193014be18fd9b6a7672f430fa0,5163
6c4b08c56a9f7458c6e6dcfeba7ac495,5e13f8f3d3b7f89bde044b50b12be2ff,5111
6c4b08c56a9f7458c6e6dcfeba7ac495,233a6dee64ea53531b466819b2dd4a25,5057
6c4b08c56a9f7458c6e6dcfeba7ac495,5819c5801e14e15ff2ee1c7b7b3c823d,4953
6c4b08c56a9f7458c6e6dcfeba7ac495,269ccc1461625eeda2bc3a0867720fb7,4951
6c4b08c56a9f7458c6e6dcfeba7ac495,9ce84ed68be427a56c6f97d6f7098a90,4926
6c4b08c56a9f7458c6e6dcfeba7ac495,b7d386396bf82b0a9b5d58ff0b303b75,4884
6c4b08c56a9f7458c6e6dcfeba7ac495,3537864d4a22a248b8828d74cdda4c71,4883
6c4b08c56a9f7458c6e6dcfeba7ac495,99db862100f1c31afd75b72611b66c99,4866
6c4b08c56a9f7458c6e6dcfeba7ac495,a643175b26ad90c7883c1438b2d00109,4827
6c4b08c56a9f7458c6e6dcfeba7ac495,8819efc5d9480850d5da7357fecf2222,4814
6c4b08c56a9f7458c6e6dcfeba7ac495,f8c359b0aa00555b396f9ebc8c5b6c35,4797
6c4b08c56a9f7458c6e6dcfeba7ac495,c554d0844f9c24f53855bdad3755e9f8,4779
6c4b08c56a9f7458c6e6dcfeba7ac495,ac02996b025787951a8a1707a5646952,4778
6c4b08c56a9f7458c6e6dcfeba7ac495,e92f2aa221d5d6342e05151dc3e2204a,4773
6c4b08c56a9f7458c6e6dcfeba7ac495,9a691f21dfc904ab8bac49cbad7198d8,4708
6c4b08c56a9f7458c6e6dcfeba7ac495,d186c3b4272ece5c4a539af38ae5a0e2,4687
6c4b08c56a9f7458c6e6dcfeba7ac495,74a43328c68ac771ff776492a3813b27,4675
6c4b08c56a9f7458c6e6dcfeba7ac495,d52f7f6b488cedf1cb52cd522cc2ee70,4673
6c4b08c56a9f7458c6e6dcfeba7ac495,400dd6a4299a7c2af9b9834c4ac76831,4621
6c4b08c56a9f7458c6e6dcfeba7ac495,2cfc8e92fbc7b0ddf4090e0e24ea23fe,4612
6c4b08c56a9f7458c6e6dcfeba7ac495,d63da477c59e83dad3d09b5f2cb308eb,4581
6c4b08c56a9f7458c6e6dcfeba7ac495,0fa62cc2136eabecf8fcaf04bcb83d00,4580
6c4b08c56a9f7458c6e6dcfeba7ac495,99bd0fe4c4ffee5e45fb383c6f49a405,4571
6c4b08c56a9f7458c6e6dcfeba7ac495,29fb5abc8717e4b539c40df8d5f90741,4541
6c4b08c56a9f7458c6e6dcfeba7ac495,b7900b2af4e4ebb19d64095dcc71acee,4514
6c4b08c56a9f7458c6e6dcfeba7ac495,cbae807334cb38be5feb22faef1a95f1,4498
6c4b08c56a9f7458c6e6dcfeba7ac495,a31702d2922d8ec41605d7121e529a68,4493
6c4b08c56a9f7458c6e6dcfeba7ac495,f8bede961e27b93c85af53e4c9a28e29,4463
6c4b08c56a9f7458c6e6dcfeba7ac495,9211aa53906841d319f0943e39d1e567,4441
6c4b08c56a9f7458c6e6dcfeba7ac495,00b894ee6c87e287275d329b334af373,4404
6c4b08c56a9f7458c6e6dcfeba7ac495,44bb386480e5530486b0f95c82551c4f,4352
6c4b08c56a9f7458c6e6dcfeba7ac495,2956ec9865072959bf4932cadfac529f,4328
6c4b08c56a9f7458c6e6dcfeba7ac495,4fc8958bb2981f438b355b51a3770d83,4302
6c4b08c56a9f7458c6e6dcfeba7ac495,c8ffe3a3aff370abff4a17a4d3eb034e,4278
6c4b08c56a9f7458c6e6dcfeba7ac495,a8ba15c18b21c7c657a622852e3767ea,4228
6c4b08c56a9f7458c6e6dcfeba7ac495,98d5ba1cabccd77ba12c7143ce9beb32,4164
6c4b08c56a9f7458c6e6dcfeba7ac495,405a597ce4c83be35195ff994cc7c292,4137
6c4b08c56a9f7458c6e6dcfeba7ac495,7fbc1a43b81900555c4b83022bece043,4133
6c4b08c56a9f7458c6e6dcfeba7ac495,5ac69ad84f0d71ccf2e8d17767562b59,4118
6c4b08c56a9f7458c6e6dcfeba7ac495,b2e4b6923976dca9e6f1a26bfb42c66d,4098
6c4b08c56a9f7458c6e6dcfeba7ac495,b0b8a0dd31421d14c6a24a6040e4d27f,4097
6c4b08c56a9f7458c6e6dcfeba7ac495,82646198b7dcb5b8b0eaca44c635e9f6,4084
6c4b08c56a9f7458c6e6dcfeba7ac495,3c46e267995b4250ddfdb620db277530,4050
6c4b08c56a9f7458c6e6dcfeba7ac495,4b03ab10483c43cf45cb4fd8b7e9f60d,4023
6c4b08c56a9f7458c6e6dcfeba7ac495,8e4646ff3b867950ce1d472ce5b7e8d6,3995
6c4b08c56a9f7458c6e6dcfeba7ac495,0cf713d2bb226c244b0f4467bb584286,3981
6c4b08c56a9f7458c6e6dcfeba7ac495,a3e94b0dc7d83f55273669b53c1f0322,3954
6c4b08c56a9f7458c6e6dcfeba7ac495,26ed3726ad975d8113b5ca12968bb6d8,3936
6c4b08c56a9f7458c6e6dcfeba7ac495,db5b9863b1003be02d2c142b754c6c26,3932
6c4b08c56a9f7458c6e6dcfeba7ac495,7b697b9c4ea29f7aef9ab0c3279ee2e6,3912
6c4b08c56a9f7458c6e6dcfeba7ac495,17a494cfc50615aaaf8ca06f8bad0941,3908
6c4b08c56a9f7458c6e6dcfeba7ac495,0f0b12b4c2861123ce9df4778422f07b,3904
6c4b08c56a9f7458c6e6dcfeba7ac495,078adc4a56c04de17072fa9f4b9c4f2b,3899
6c4b08c56a9f7458c6e6dcfeba7ac495,4e5aa89f3fa2dc63f8a87b168e829d8d,3895
6c4b08c56a9f7458c6e6dcfeba7ac495,fa4ba9d9731cfdc275664c1d60ee8f74,3846
6c4b08c56a9f7458c6e6dcfeba7ac495,07136ca6d7087b47b8aa5cb946f223c3,3843
6c4b08c56a9f7458c6e6dcfeba7ac495,e1f4116191e94d849718c7ae4d28df63,3840
6c4b08c56a9f7458c6e6dcfeba7ac495,2bb41625d25821a0682813c66de523d0,3792
6c4b08c56a9f7458c6e6dcfeba7ac495,2fc7d104eb5f6952f9480045d42daa3a,3770
6c4b08c56a9f7458c6e6dcfeba7ac495,521bcf17d05660444b6c869be455e210,3734
6c4b08c56a9f7458c6e6dcfeba7ac495,5e7046078f46bd8c3644c23695cd7fd2,3731
6c4b08c56a9f7458c6e6dcfeba7ac495,2f7dfb2f4bf242f72ebcd6198f0f4dbf,3704
6c4b08c56a9f7458c6e6dcfeba7ac495,c83963c5ebfa4464adef5cc67c2338fd,3690
6c4b08c56a9f7458c6e6dcfeba7ac495,1d151231464281f2f4bd7fed515ecd3c,3681
6c4b08c56a9f7458c6e6dcfeba7ac495,cbc4b537b4681f36ddfe9e6a21d1d3a9,3615
6c4b08c56a9f7458c6e6dcfeba7ac495,b0c42c78053ad4dac5aee03da181933e,3565
6c4b08c56a9f7458c6e6dcfeba7ac495,fd118370354acdf231e71140d5797436,3553
6c4b08c56a9f7458c6e6dcfeba7ac495,431e81f7a722f267aeb85b967350610b,3529
6c4b08c56a9f7458c6e6dcfeba7ac495,baa404ea1ac00bd24154292619da76a9,3499
6c4b08c56a9f7458c6e6dcfeba7ac495,10e7f5a82f865b16ab28678dac89a050,3458
6c4b08c56a9f7458c6e6dcfeba7ac495,b67b025fd903cc4942af6952310e7b6a,3445
6c4b08c56a9f7458c6e6dcfeba7ac495,bc0bc46b67688ad449fb29d5ad83aab4,3435
6c4b08c56a9f7458c6e6dcfeba7ac495,f2ee30ad9492159ebd8d23bc0d9d0ea2,3423
6c4b08c56a9f7458c6e6dcfeba7ac495,0d682fef2b0701910ae64ba411bfd93d,3422
6c4b08c56a9f7458c6e6dcfeba7ac495,6b8f959623d91dbdb4277df5789db020,3413
6c4b08c56a9f7458c6e6dcfeba7ac495,8a553a4b8b67ebba70274fad1fad1e07,3407
6c4b08c56a9f7458c6e6dcfeba7ac495,91c016e969a9d46491b57db1caa54977,3405
6c4b08c56a9f7458c6e6dcfeba7ac495,1f8ecc81cab2e0019a36c7e8f03552c5,3384
6c4b08c56a9f7458c6e6dcfeba7ac495,11fc10ff7b5f3e5050f09e6ed9249634,3377
6c4b08c56a9f7458c6e6dcfeba7ac495,f3284992415a7e4f496a249fbbb464ef,3373
6c4b08c56a9f7458c6e6dcfeba7ac495,22578c0aa045c76d1f8e9ef645707644,3356
6c4b08c56a9f7458c6e6dcfeba7ac495,6c703af092208dce496cda67e03d998f,3321
6c4b08c56a9f7458c6e6dcfeba7ac495,37014e35348df4dfd44ff4ac1ea10e15,3318
6c4b08c56a9f7458c6e6dcfeba7ac495,654dda8300e9033d767280b7caf842ee,3305
6c4b08c56a9f7458c6e6dcfeba7ac495,1c8eaba0367e4f28fc3657b1f7a0ff28,3304
6c4b08c56a9f7458c6e6dcfeba7ac495,46c4a90d20390456b1c3fd3395838e30,3292
6c4b08c56a9f7458c6e6dcfeba7ac495,f04c2626e2dc1f6542e07de89cf8d52f,3278
6c4b08c56a9f7458c6e6dcfeba7ac495,c66cabda1bea15d6e137291ef489faad,3277
6c4b08c56a9f7458c6e6dcfeba7ac495,f1bf97ff00b49c5dbb21e641724e27d1,3270
6c4b08c56a9f7458c6e6dcfeba7ac495,8008618b44695927edcffb60fa04130e,3253
6c4b08c56a9f7458c6e6dcfeba7ac495,441e4df0daa4aab1e5abac308bf5ba87,3236
6c4b08c56a9f7458c6e6dcfeba7ac495,aa9f36396cba3b1a2800134fd4bcf293,3235
6c4b08c56a9f7458c6e6dcfeba7ac495,5b3f6909aa628ff8698c80f03269161d,3233
6c4b08c56a9f7458c6e6dcfeba7ac495,2657e75f116b2ea905fd42a2d3aeb0d8,3231
6c4b08c56a9f7458c6e6dcfeba7ac495,5247720765f81e803b9d1ec3f000f969,3228
6c4b08c56a9f7458c6e6dcfeba7ac495,f62a20acc91b6f2b135b4f0840060629,3201
6c4b08c56a9f7458c6e6dcfeba7ac495,d8896e3bd55b83ad87a7d537debb5a29,3187
6c4b08c56a9f7458c6e6dcfeba7ac495,0c780f07775ff6f0d4c807b4c7a9843a,3187
6c4b08c56a9f7458c6e6dcfeba7ac495,540f43b7d0d899db053401ac90b436d9,3182
6c4b08c56a9f7458c6e6dcfeba7ac495,efe0bdf3d959cf18e983a2f1ed21f3c4,3173
6c4b08c56a9f7458c6e6dcfeba7ac495,ec7d4186cfb488777163210083f81861,3169
6c4b08c56a9f7458c6e6dcfeba7ac495,12d7a0545fbf8c05d373d59c87e52134,3168
6c4b08c56a9f7458c6e6dcfeba7ac495,0bba7ed9400a16bdaba820ad4b63828e,3145
6c4b08c56a9f7458c6e6dcfeba7ac495,2da469a5c155a48dc93bb174561c1d4c,3130
6c4b08c56a9f7458c6e6dcfeba7ac495,a203b564f366fb39b759630889eb79d2,3124
6c4b08c56a9f7458c6e6dcfeba7ac495,44a6a9f03de9c7e8da0681b19f14ca4d,3107
6c4b08c56a9f7458c6e6dcfeba7ac495,599b555cc1650c0181484dfd327d9676,3101
6c4b08c56a9f7458c6e6dcfeba7ac495,19a349306d8fe5042197cb768e23c26a,3098
6c4b08c56a9f7458c6e6dcfeba7ac495,cd6373e61f5959b8a89cea57dc47908d,3097
6c4b08c56a9f7458c6e6dcfeba7ac495,ce3572cddaf908fc36bd887b39c1314e,3086
6c4b08c56a9f7458c6e6dcfeba7ac495,277873a002ac37372d53637f48b1573f,3058
6c4b08c56a9f7458c6e6dcfeba7ac495,eb93e05c03116631400bcc672b72895b,3054
6c4b08c56a9f7458c6e6dcfeba7ac495,faa9be23fa5551daaf500d34a368d108,3030
6c4b08c56a9f7458c6e6dcfeba7ac495,1d13e83f69886a0b2a7e6cd0409ac5aa,3025
6c4b08c56a9f7458c6e6dcfeba7ac495,113d9464a89d5020c6f5c575c93e5041,3020
6c4b08c56a9f7458c6e6dcfeba7ac495,7ca70a727de9a80d6c232e749b32f246,3020
6c4b08c56a9f7458c6e6dcfeba7ac495,46a53b174007debeb5c7350ad157ad78,3017
6c4b08c56a9f7458c6e6dcfeba7ac495,e30894a0cefd422b4b56a7f8c3df46c8,3010
6c4b08c56a9f7458c6e6dcfeba7ac495,0969a0fed30a8c90d80d9d2c549fa923,3007
6c4b08c56a9f7458c6e6dcfeba7ac495,94dcd85699067640a89e218a805ed493,2993
6c4b08c56a9f7458c6e6dcfeba7ac495,3f025d0622639f5018ebf67061ddab5e,2972
6c4b08c56a9f7458c6e6dcfeba7ac495,ff3cb7185b59aa56b7dcf5678f3a481d,2952
6c4b08c56a9f7458c6e6dcfeba7ac495,417d6731ab9a4da9e8aa956f494342fc,2944
6c4b08c56a9f7458c6e6dcfeba7ac495,1bd9b88b5acf731ee56768b30664b829,2939
6c4b08c56a9f7458c6e6dcfeba7ac495,44bb6b6d3d0b2fb3838ca2c853b70d5e,2909
6c4b08c56a9f7458c6e6dcfeba7ac495,757b4d4215a4bdbd9d43a9e23bb8c3ad,2886
6c4b08c56a9f7458c6e6dcfeba7ac495,2974404783e4416bf05772808c42e9e5,2885
6c4b08c56a9f7458c6e6dcfeba7ac495,0e0edc948cbc90a04b42b1ed0f575000,2876
6c4b08c56a9f7458c6e6dcfeba7ac495,7ac7480eaf8e9628ad4f58c4a051ec62,2867
6c4b08c56a9f7458c6e6dcfeba7ac495,98977489c7c131e7e5e41b956402933e,2864
6c4b08c56a9f7458c6e6dcfeba7ac495,85f977c218c2280dcabfa0025bc18c6f,2857
6c4b08c56a9f7458c6e6dcfeba7ac495,e2a859e537dddc5a6c8c0bc706c2c4b0,2841
6c4b08c56a9f7458c6e6dcfeba7ac495,d1a45f4ca0af39e446a9ca333caf8e61,2841
6c4b08c56a9f7458c6e6dcfeba7ac495,c74df26d450f98e1cd9a3f37d9b36652,2830
6c4b08c56a9f7458c6e6dcfeba7ac495,808fe57f9ddf42d9cd0aaf9bf0341538,2826
6c4b08c56a9f7458c6e6dcfeba7ac495,c96c135c85811f39d90daa5bb626eaf3,2809
6c4b08c56a9f7458c6e6dcfeba7ac495,89e377973b5ae901df8158ad5ac194ed,2804
6c4b08c56a9f7458c6e6dcfeba7ac495,6440a21490dfa89e3dddb1e0fe11c52c,2803
6c4b08c56a9f7458c6e6dcfeba7ac495,4027c73123fd32ff4c67df1143da5abe,2777
6c4b08c56a9f7458c6e6dcfeba7ac495,172866968a2ca2f7d1b3102e9e6165b8,2776
6c4b08c56a9f7458c6e6dcfeba7ac495,af1e147fe32edac570bd683f1bcbce63,2775
6c4b08c56a9f7458c6e6dcfeba7ac495,de65ae3c738674b66324968a000d3c69,2772
6c4b08c56a9f7458c6e6dcfeba7ac495,510fb3dd349e04912053daabaa4555ae,2769
6c4b08c56a9f7458c6e6dcfeba7ac495,8ef95ea122048eba6e6dc5fbc41c0c31,2759
6c4b08c56a9f7458c6e6dcfeba7ac495,6b9eab8f914f5aaea50b31c92f05c0af,2748
6c4b08c56a9f7458c6e6dcfeba7ac495,92002d10bd504d04056cd6c6d67c7a2f,2723
6c4b08c56a9f7458c6e6dcfeba7ac495,215fabbdf60899f32469dc5da804282e,2714
6c4b08c56a9f7458c6e6dcfeba7ac495,7c882f8f5298eae38e33deeea582f123,2710
6c4b08c56a9f7458c6e6dcfeba7ac495,f4f86384e51521642d5d3dbd30920e8b,2703
6c4b08c56a9f7458c6e6dcfeba7ac495,788ddd739c86bce5ab38c389da8aec5e,2700
6c4b08c56a9f7458c6e6dcfeba7ac495,0f3bf074c0a7816eca436393e4ec466d,2693
6c4b08c56a9f7458c6e6dcfeba7ac495,54e9f45d079fcbe15e87348089a119b4,2687
6c4b08c56a9f7458c6e6dcfeba7ac495,66f7ef83aefb4e3df97d93423e7261a3,2679
6c4b08c56a9f7458c6e6dcfeba7ac495,5a85f73e6e1d0adc5c6ebb8f320307b1,2662
6c4b08c56a9f7458c6e6dcfeba7ac495,d0699ac0c66cfa201e61ad73b460da17,2641
6c4b08c56a9f7458c6e6dcfeba7ac495,da381b9cb0ee7362d5337657bd53ee2e,2634
6c4b08c56a9f7458c6e6dcfeba7ac495,7688265b06bb1e8e81e2cf3620f0d06c,2627
6c4b08c56a9f7458c6e6dcfeba7ac495,a19817863906fb130e6fc7e961c559a0,2621
6c4b08c56a9f7458c6e6dcfeba7ac495,24c36246db096670863d6595319c9aba,2609
6c4b08c56a9f7458c6e6dcfeba7ac495,f4a507c14dc476d18583fbab8a5a6a8e,2605
6c4b08c56a9f7458c6e6dcfeba7ac495,f09676aea04c84eb98c2a196bed21182,2599
6c4b08c56a9f7458c6e6dcfeba7ac495,ad7597dfa156879597d512a698d3f79c,2598
6c4b08c56a9f7458c6e6dcfeba7ac495,3d3e646a5119ced8c470ee5e7b9a9c8a,2593
6c4b08c56a9f7458c6e6dcfeba7ac495,a9f4758fad56579bfb796d275671e8c6,2585
6c4b08c56a9f7458c6e6dcfeba7ac495,3d1d8c4128f6fc4ad768f1bb75a60270,2579
6c4b08c56a9f7458c6e6dcfeba7ac495,38698dfd37f892fdfac8086d8067bf82,2576
6c4b08c56a9f7458c6e6dcfeba7ac495,5b45b38428e095f133ec98a1e78aa6fe,2567
6c4b08c56a9f7458c6e6dcfeba7ac495,02a5227b246088d9380ddc5fe5f69baf,2559
